id,term,tf,total,
390,汉室,2,237,0.843881857
390,白帝城,2,237,0.843881857
390,尽管,2,237,0.843881857
390,早已,2,237,0.843881857
390,之中,2,237,0.843881857
390,影响,2,237,0.843881857
390,托孤,2,237,0.843881857
390,人们,2,237,0.843881857
390,先帝,2,237,0.843881857
390,机智,2,237,0.843881857
390,形象,2,237,0.843881857
390,反映,2,237,0.843881857
390,神机妙算,2,237,0.843881857
390,足智多谋,2,237,0.843881857
390,尘封,2,237,0.843881857
390,不同,2,237,0.843881857
390,历史,2,237,0.843881857
390,赤壁之战,2,237,0.843881857
390,八阵图,2,237,0.843881857
391,如果,2,160,1.25
391,作为,2,160,1.25
391,时代,2,160,1.25
391,中国,2,160,1.25
391,意淫,2,160,1.25
391,出自,2,160,1.25
391,英雄,2,160,1.25
391,历史,2,160,1.25
392,冯素弗,2,197,1.015228426
392,交战,2,197,1.015228426
392,一直,2,197,1.015228426
392,马上,2,197,1.015228426
392,也就是说,2,197,1.015228426
392,骑兵,2,197,1.015228426
392,没有,2,197,1.015228426
392,所以,2,197,1.015228426
392,出土,2,197,1.015228426
392,采用,2,197,1.015228426
392,最早,2,197,1.015228426
392,方式,2,197,1.015228426
393,出土,2,197,1.015228426
393,也就是说,2,197,1.015228426
393,所以,2,197,1.015228426
393,马上,2,197,1.015228426
393,最早,2,197,1.015228426
393,采用,2,197,1.015228426
393,骑兵,2,197,1.015228426
393,方式,2,197,1.015228426
393,一直,2,197,1.015228426
393,交战,2,197,1.015228426
393,没有,2,197,1.015228426
393,冯素弗,2,197,1.015228426
394,祸事,2,118,1.694915254
394,乱世,2,118,1.694915254
394,名将,2,118,1.694915254
394,一边,2,118,1.694915254
394,三国志,2,118,1.694915254
395,蜀国,2,380,0.526315789
395,创始人,2,380,0.526315789
395,可惜,2,380,0.526315789
395,诸葛,2,380,0.526315789
395,属于,2,380,0.526315789
395,出彩,2,380,0.526315789
395,如果,2,380,0.526315789
395,一些,2,380,0.526315789
395,应该,2,380,0.526315789
395,算是,2,380,0.526315789
395,因此,2,380,0.526315789
395,基本,2,380,0.526315789
395,不然,2,380,0.526315789
395,诸葛丞相,2,380,0.526315789
395,阶段,2,380,0.526315789
395,特别,2,380,0.526315789
395,名著,2,380,0.526315789
395,感觉,2,380,0.526315789
395,至于,2,380,0.526315789
395,姜维,2,380,0.526315789
395,刘备,2,380,0.526315789
395,最后,2,380,0.526315789
395,地图,2,380,0.526315789
395,郭嘉,2,380,0.526315789
396,关羽,2,84,2.380952381
396,诸葛亮,2,84,2.380952381
396,刘备,2,84,2.380952381
396,成功,2,84,2.380952381
396,天下人,2,84,2.380952381
396,具有,2,84,2.380952381
396,塑造,2,84,2.380952381
396,作者,2,84,2.380952381
396,曹操,2,84,2.380952381
397,糜夫人,2,1341,0.149142431
397,同僚,2,1341,0.149142431
397,土山,2,1341,0.149142431
397,此时,2,1341,0.149142431
397,推倒,2,1341,0.149142431
397,投江,2,1341,0.149142431
397,听说,2,1341,0.149142431
397,关公,2,1341,0.149142431
397,历史,2,1341,0.149142431
397,被俘,2,1341,0.149142431
397,夸张,2,1341,0.149142431
397,舌战群儒,2,1341,0.149142431
397,华佗,2,1341,0.149142431
397,益州,2,1341,0.149142431
397,黄盖,2,1341,0.149142431
397,因此,2,1341,0.149142431
397,土墙,2,1341,0.149142431
397,战败,2,1341,0.149142431
397,文丑,2,1341,0.149142431
397,什么,2,1341,0.149142431
397,将军,2,1341,0.149142431
397,置疑,2,1341,0.149142431
397,荆州,2,1341,0.149142431
397,皇嫂,2,1341,0.149142431
397,镇守,2,1341,0.149142431
397,单刀,2,1341,0.149142431
397,三事,2,1341,0.149142431
397,自尽,2,1341,0.149142431
397,可以,2,1341,0.149142431
397,刺史,2,1341,0.149142431
397,诈降,2,1341,0.149142431
397,战吕布,2,1341,0.149142431
397,行列,2,1341,0.149142431
397,三演,2,1341,0.149142431
397,战役,2,1341,0.149142431
397,连环计,2,1341,0.149142431
397,徐州,2,1341,0.149142431
397,撤退,2,1341,0.149142431
397,建安,2,1341,0.149142431
397,未曾,2,1341,0.149142431
397,年龄,2,1341,0.149142431
397,杨戏,2,1341,0.149142431
397,起兵,2,1341,0.149142431
397,为了,2,1341,0.149142431
397,可能,2,1341,0.149142431
397,三英,2,1341,0.149142431
397,那里,2,1341,0.149142431
397,汉中,2,1341,0.149142431
397,盖井,2,1341,0.149142431
397,不过,2,1341,0.149142431
397,对付,2,1341,0.149142431
397,借箭,2,1341,0.149142431
397,叛迎,2,1341,0.149142431
397,同一,2,1341,0.149142431
397,不见,2,1341,0.149142431
397,而且,2,1341,0.149142431
397,病逝,2,1341,0.149142431
397,提到,2,1341,0.149142431
397,法正,2,1341,0.149142431
397,后勤工作,2,1341,0.149142431
397,许贡,2,1341,0.149142431
397,如此,2,1341,0.149142431
397,已经,2,1341,0.149142431
397,单骑,2,1341,0.149142431
397,华容道,2,1341,0.149142431
397,几岁,2,1341,0.149142431
397,妻子,2,1341,0.149142431
397,献刀,2,1341,0.149142431
397,轻出,2,1341,0.149142431
397,于是,2,1341,0.149142431
397,曹营,2,1341,0.149142431
397,应是,2,1341,0.149142431
397,认为,2,1341,0.149142431
397,公孙瓒,2,1341,0.149142431
397,廖立,2,1341,0.149142431
397,而已,2,1341,0.149142431
397,什麼,2,1341,0.149142431
397,至於,2,1341,0.149142431
397,连环,2,1341,0.149142431
398,可以,2,463,0.431965443
398,现在,2,463,0.431965443
398,故事,2,463,0.431965443
398,奸雄,2,463,0.431965443
398,每当,2,463,0.431965443
398,就是,2,463,0.431965443
398,产生,2,463,0.431965443
398,这样,2,463,0.431965443
398,真正,2,463,0.431965443
398,之前,2,463,0.431965443
398,失败,2,463,0.431965443
398,什么,2,463,0.431965443
398,这种,2,463,0.431965443
398,没有,2,463,0.431965443
398,感到,2,463,0.431965443
398,很多,2,463,0.431965443
398,圣贤,2,463,0.431965443
398,帽子,2,463,0.431965443
398,意见,2,463,0.431965443
398,善恶,2,463,0.431965443
398,倒不如,2,463,0.431965443
398,对比,2,463,0.431965443
398,任何,2,463,0.431965443
398,别人,2,463,0.431965443
398,作品,2,463,0.431965443
398,二人,2,463,0.431965443
398,火攻,2,463,0.431965443
398,罗贯中,2,463,0.431965443
398,不会,2,463,0.431965443
398,何为,2,463,0.431965443
398,正如,2,463,0.431965443
398,演义,2,463,0.431965443
399,今天,2,138,1.449275362
399,当时,2,138,1.449275362
399,后人,2,138,1.449275362
399,重读,2,138,1.449275362
399,自己,2,138,1.449275362
399,古今,2,138,1.449275362
4,还有,2,293,0.682593857
4,个人,2,293,0.682593857
4,觉得,2,293,0.682593857
4,包含,2,293,0.682593857
4,也许,2,293,0.682593857
4,非常,2,293,0.682593857
4,作为,2,293,0.682593857
4,反复,2,293,0.682593857
4,性格,2,293,0.682593857
4,不能,2,293,0.682593857
4,不少,2,293,0.682593857
4,其中,2,293,0.682593857
4,别人,2,293,0.682593857
4,关系,2,293,0.682593857
4,这样,2,293,0.682593857
4,接受,2,293,0.682593857
4,人物,2,293,0.682593857
40,动荡,2,263,0.760456274
40,倘若,2,263,0.760456274
40,然而,2,263,0.760456274
40,势均力敌,2,263,0.760456274
40,悲壮,2,263,0.760456274
400,员工,2,118,1.694915254
400,一点,2,118,1.694915254
400,家眷,2,118,1.694915254
400,没有,2,118,1.694915254
400,生活,2,118,1.694915254
400,人才,2,118,1.694915254
401,比如,2,107,1.869158879
401,营造,2,107,1.869158879
401,笼络人心,2,107,1.869158879
401,似乎,2,107,1.869158879
401,一样,2,107,1.869158879
401,头把交椅,2,107,1.869158879
401,春秋笔法,2,107,1.869158879
401,晁盖,2,107,1.869158879
401,忠厚,2,107,1.869158879
401,实则,2,107,1.869158879
401,仁义,2,107,1.869158879
402,战场,2,86,2.325581395
402,多智,2,86,2.325581395
402,近妖,2,86,2.325581395
402,把握,2,86,2.325581395
402,态势,2,86,2.325581395
403,大将,2,64,3.125
404,而成,2,80,2.5
404,形象,2,80,2.5
404,再现,2,80,2.5
404,大家,2,80,2.5
404,当时,2,80,2.5
405,方向,2,346,0.578034682
405,许多,2,346,0.578034682
405,蒋钦,2,346,0.578034682
405,发现,2,346,0.578034682
405,成为,2,346,0.578034682
405,打仗,2,346,0.578034682
405,已经,2,346,0.578034682
405,有着,2,346,0.578034682
405,其中,2,346,0.578034682
405,这么,2,346,0.578034682
405,但是,2,346,0.578034682
405,关羽,2,346,0.578034682
405,没有,2,346,0.578034682
405,以至于,2,346,0.578034682
405,陆逊,2,346,0.578034682
405,妈妈,2,346,0.578034682
405,一边,2,346,0.578034682
405,现在,2,346,0.578034682
405,我们,2,346,0.578034682
405,繁忙,2,346,0.578034682
405,这样,2,346,0.578034682
405,时候,2,346,0.578034682
405,军务,2,346,0.578034682
405,你们,2,346,0.578034682
405,死后,2,346,0.578034682
405,将领,2,346,0.578034682
405,武将,2,346,0.578034682
406,刘备,2,135,1.481481481
406,关羽,2,135,1.481481481
406,而成,2,135,1.481481481
406,曹操,2,135,1.481481481
406,主要,2,135,1.481481481
406,蜀汉,2,135,1.481481481
406,群雄,2,135,1.481481481
406,张飞,2,135,1.481481481
407,一个,2,155,1.290322581
407,以为,2,155,1.290322581
407,小说,2,155,1.290322581
407,应该,2,155,1.290322581
407,不会,2,155,1.290322581
408,中部,2,645,0.310077519
408,祸水,2,645,0.310077519
408,比较,2,645,0.310077519
408,炮灰,2,645,0.310077519
408,老婆,2,645,0.310077519
408,那些,2,645,0.310077519
408,不是,2,645,0.310077519
408,皇族,2,645,0.310077519
408,再读,2,645,0.310077519
408,美国,2,645,0.310077519
408,红颜,2,645,0.310077519
408,罢了,2,645,0.310077519
408,尊贵,2,645,0.310077519
408,女人,2,645,0.310077519
408,睡前,2,645,0.310077519
408,这样,2,645,0.310077519
408,火烧,2,645,0.310077519
408,将士,2,645,0.310077519
408,兄弟,2,645,0.310077519
408,金城武,2,645,0.310077519
408,战场,2,645,0.310077519
408,人命,2,645,0.310077519
408,忠诚,2,645,0.310077519
408,乡村,2,645,0.310077519
408,想象,2,645,0.310077519
408,人物,2,645,0.310077519
408,至于,2,645,0.310077519
408,要么,2,645,0.310077519
408,一样,2,645,0.310077519
408,这次,2,645,0.310077519
408,那样,2,645,0.310077519
408,棋子,2,645,0.310077519
408,理想主义,2,645,0.310077519
408,好歹,2,645,0.310077519
408,明白,2,645,0.310077519
408,记得,2,645,0.310077519
408,真的,2,645,0.310077519
408,才华,2,645,0.310077519
408,地位,2,645,0.310077519
409,照着,2,182,1.098901099
409,上面,2,182,1.098901099
409,记得,2,182,1.098901099
409,时候,2,182,1.098901099
409,激动,2,182,1.098901099
409,图画,2,182,1.098901099
409,水浒,2,182,1.098901099
409,启蒙,2,182,1.098901099
409,人物,2,182,1.098901099
409,幼儿园,2,182,1.098901099
409,小学,2,182,1.098901099
409,至少,2,182,1.098901099
409,当时,2,182,1.098901099
409,爸爸,2,182,1.098901099
409,临摹,2,182,1.098901099
41,或许,2,197,1.015228426
41,不同,2,197,1.015228426
41,曹操,2,197,1.015228426
41,砂轮,2,197,1.015228426
41,以后,2,197,1.015228426
41,不行,2,197,1.015228426
41,灭亡,2,197,1.015228426
41,别人,2,197,1.015228426
41,那样,2,197,1.015228426
41,天下人,2,197,1.015228426
41,脚步,2,197,1.015228426
41,改变,2,197,1.015228426
410,村夫,2,829,0.241254524
410,一生,2,829,0.241254524
410,只是,2,829,0.241254524
410,创作,2,829,0.241254524
410,第一,2,829,0.241254524
410,三顾茅庐,2,829,0.241254524
410,此言,2,829,0.241254524
410,整部,2,829,0.241254524
410,自己,2,829,0.241254524
410,完全,2,829,0.241254524
410,介入,2,829,0.241254524
410,神机妙算,2,829,0.241254524
410,而且,2,829,0.241254524
410,大汉,2,829,0.241254524
410,开始,2,829,0.241254524
410,周公瑾,2,829,0.241254524
410,庞统,2,829,0.241254524
410,而生,2,829,0.241254524
410,之中,2,829,0.241254524
410,玄德,2,829,0.241254524
410,完人,2,829,0.241254524
410,诸葛孔明,2,829,0.241254524
410,周瑜,2,829,0.241254524
410,最为,2,829,0.241254524
410,男主,2,829,0.241254524
410,曹孟德,2,829,0.241254524
410,读者,2,829,0.241254524
410,就是,2,829,0.241254524
410,神坛,2,829,0.241254524
410,头号,2,829,0.241254524
410,为了,2,829,0.241254524
410,天下,2,829,0.241254524
410,鞠躬尽瘁,2,829,0.241254524
410,明主,2,829,0.241254524
410,南方,2,829,0.241254524
410,人格,2,829,0.241254524
410,就此,2,829,0.241254524
410,汉室,2,829,0.241254524
410,登上,2,829,0.241254524
410,不世出,2,829,0.241254524
410,英雄豪杰,2,829,0.241254524
410,不是,2,829,0.241254524
410,罗贯中,2,829,0.241254524
410,荆州,2,829,0.241254524
410,不虚,2,829,0.241254524
410,一面,2,829,0.241254524
410,卧龙,2,829,0.241254524
410,自然,2,829,0.241254524
410,山野,2,829,0.241254524
410,死而后已,2,829,0.241254524
410,七分,2,829,0.241254524
411,天下人,2,187,1.069518717
411,最后,2,187,1.069518717
411,诸葛亮,2,187,1.069518717
411,不下,2,187,1.069518717
411,乱世,2,187,1.069518717
411,经典,2,187,1.069518717
411,真理,2,187,1.069518717
411,那句,2,187,1.069518717
411,莫过于,2,187,1.069518717
411,此世,2,187,1.069518717
412,集团,2,172,1.162790698
412,意志,2,172,1.162790698
412,进行,2,172,1.162790698
412,结果,2,172,1.162790698
412,改编,2,172,1.162790698
412,只有,2,172,1.162790698
412,很多,2,172,1.162790698
412,一种,2,172,1.162790698
412,价值观,2,172,1.162790698
412,却是,2,172,1.162790698
412,一些,2,172,1.162790698
412,圣人,2,172,1.162790698
413,天数,2,39,5.128205128
414,治世,2,2043,0.097895252
414,乱世,2,2043,0.097895252
414,一副,2,2043,0.097895252
414,第三十回,2,2043,0.097895252
414,提到,2,2043,0.097895252
414,便告,2,2043,0.097895252
414,后来,2,2043,0.097895252
414,宝刀,2,2043,0.097895252
414,今天,2,2043,0.097895252
414,有位,2,2043,0.097895252
414,小人,2,2043,0.097895252
414,越是,2,2043,0.097895252
414,别人,2,2043,0.097895252
414,矛盾,2,2043,0.097895252
414,到底,2,2043,0.097895252
414,宽广,2,2043,0.097895252
414,金钱,2,2043,0.097895252
414,宁死不屈,2,2043,0.097895252
414,是因为,2,2043,0.097895252
414,或许,2,2043,0.097895252
414,不忠,2,2043,0.097895252
414,奸臣,2,2043,0.097895252
414,之后,2,2043,0.097895252
414,第七十二回,2,2043,0.097895252
414,写过,2,2043,0.097895252
414,学会,2,2043,0.097895252
414,人们,2,2043,0.097895252
414,求情,2,2043,0.097895252
414,之上,2,2043,0.097895252
414,手中,2,2043,0.097895252
414,华佗,2,2043,0.097895252
414,政权,2,2043,0.097895252
414,天下人,2,2043,0.097895252
414,不义,2,2043,0.097895252
414,只有,2,2043,0.097895252
414,当时,2,2043,0.097895252
414,雄心壮志,2,2043,0.097895252
414,祖国,2,2043,0.097895252
414,超群,2,2043,0.097895252
414,如果说,2,2043,0.097895252
414,心胸,2,2043,0.097895252
414,却说,2,2043,0.097895252
414,过分,2,2043,0.097895252
414,传奇,2,2043,0.097895252
414,喜爱,2,2043,0.097895252
414,不愿,2,2043,0.097895252
414,如果,2,2043,0.097895252
414,大怒,2,2043,0.097895252
414,之前,2,2043,0.097895252
414,能臣,2,2043,0.097895252
414,身上,2,2043,0.097895252
414,震颤,2,2043,0.097895252
414,掌握,2,2043,0.097895252
414,坦诚相待,2,2043,0.097895252
414,贤主,2,2043,0.097895252
414,不会,2,2043,0.097895252
414,不计其数,2,2043,0.097895252
414,内心,2,2043,0.097895252
414,留下,2,2043,0.097895252
414,厚待,2,2043,0.097895252
414,计较,2,2043,0.097895252
414,豪情,2,2043,0.097895252
414,过后,2,2043,0.097895252
414,放旷,2,2043,0.097895252
414,杀戮,2,2043,0.097895252
414,全部,2,2043,0.097895252
414,杀人,2,2043,0.097895252
414,输掉,2,2043,0.097895252
414,唯独,2,2043,0.097895252
414,需要,2,2043,0.097895252
414,疑时,2,2043,0.097895252
414,凡事,2,2043,0.097895252
414,陈宫,2,2043,0.097895252
414,自身,2,2043,0.097895252
414,之所以,2,2043,0.097895252
414,那么,2,2043,0.097895252
414,性格,2,2043,0.097895252
414,爱国人士,2,2043,0.097895252
414,一生,2,2043,0.097895252
414,知人善任,2,2043,0.097895252
414,无度,2,2043,0.097895252
414,决定,2,2043,0.097895252
414,如今,2,2043,0.097895252
414,做事,2,2043,0.097895252
414,一位,2,2043,0.097895252
414,能够,2,2043,0.097895252
414,土人,2,2043,0.097895252
414,个人得失,2,2043,0.097895252
414,更是,2,2043,0.097895252
414,失掉,2,2043,0.097895252
414,不禁,2,2043,0.097895252
414,民心,2,2043,0.097895252
414,看来,2,2043,0.097895252
414,私利,2,2043,0.097895252
414,是从,2,2043,0.097895252
414,人物,2,2043,0.097895252
414,人情,2,2043,0.097895252
414,避免,2,2043,0.097895252
414,出发,2,2043,0.097895252
414,得体,2,2043,0.097895252
414,认为,2,2043,0.097895252
414,一人,2,2043,0.097895252
414,道破,2,2043,0.097895252
414,第四回,2,2043,0.097895252
414,怎会,2,2043,0.097895252
414,身边,2,2043,0.097895252
414,仁义,2,2043,0.097895252
414,压榨,2,2043,0.097895252
415,反贼,2,59,3.389830508
415,天下,2,59,3.389830508
415,一直,2,59,3.389830508
416,江东,2,322,0.621118012
416,颜良,2,322,0.621118012
416,例子,2,322,0.621118012
416,认为,2,322,0.621118012
416,关羽,2,322,0.621118012
416,故事,2,322,0.621118012
416,如果,2,322,0.621118012
416,吕布,2,322,0.621118012
416,蜀国,2,322,0.621118012
416,无不,2,322,0.621118012
417,而且,2,359,0.557103064
417,故主,2,359,0.557103064
417,气量,2,359,0.557103064
417,忠臣,2,359,0.557103064
417,时期,2,359,0.557103064
417,历史,2,359,0.557103064
417,太平,2,359,0.557103064
417,中国,2,359,0.557103064
417,重要,2,359,0.557103064
417,我国,2,359,0.557103064
417,天下,2,359,0.557103064
417,四大名著,2,359,0.557103064
417,古代,2,359,0.557103064
417,等等,2,359,0.557103064
417,文学名著,2,359,0.557103064
417,其中,2,359,0.557103064
417,一部,2,359,0.557103064
417,千里,2,359,0.557103064
417,简单,2,359,0.557103064
417,鞠躬尽瘁,2,359,0.557103064
417,需要,2,359,0.557103064
417,华容道,2,359,0.557103064
418,田园,2,369,0.54200542
418,当时,2,369,0.54200542
418,淡泊,2,369,0.54200542
418,忠义,2,369,0.54200542
418,觉得,2,369,0.54200542
418,张飞,2,369,0.54200542
418,手下,2,369,0.54200542
418,三顾茅庐,2,369,0.54200542
418,原因,2,369,0.54200542
418,长得,2,369,0.54200542
418,几个,2,369,0.54200542
418,后来,2,369,0.54200542
418,也许,2,369,0.54200542
418,庞统,2,369,0.54200542
418,已经,2,369,0.54200542
418,拒绝,2,369,0.54200542
418,才能,2,369,0.54200542
418,答应,2,369,0.54200542
418,出师表,2,369,0.54200542
418,武将,2,369,0.54200542
418,这样,2,369,0.54200542
418,理解,2,369,0.54200542
418,无法,2,369,0.54200542
418,什么,2,369,0.54200542
418,大义,2,369,0.54200542
418,等等,2,369,0.54200542
418,难看,2,369,0.54200542
418,孙权,2,369,0.54200542
418,但是,2,369,0.54200542
419,华佗,2,389,0.514138817
419,喜欢,2,389,0.514138817
419,吕蒙,2,389,0.514138817
419,怨言,2,389,0.514138817
419,千里,2,389,0.514138817
419,乱世,2,389,0.514138817
419,关公,2,389,0.514138817
419,关羽,2,389,0.514138817
419,四大名著,2,389,0.514138817
419,想必,2,389,0.514138817
419,第二,2,389,0.514138817
419,刮骨,2,389,0.514138817
419,三个,2,389,0.514138817
419,走单骑,2,389,0.514138817
419,开始,2,389,0.514138817
419,江湖义气,2,389,0.514138817
419,武艺,2,389,0.514138817
419,一身,2,389,0.514138817
419,这些,2,389,0.514138817
419,观星,2,389,0.514138817
419,董卓,2,389,0.514138817
419,二代,2,389,0.514138817
419,过程,2,389,0.514138817
419,关云长,2,389,0.514138817
419,现在,2,389,0.514138817
419,行刺,2,389,0.514138817
419,之后,2,389,0.514138817
419,曹丞相,2,389,0.514138817
419,汉子,2,389,0.514138817
419,疗毒,2,389,0.514138817
419,七擒七纵,2,389,0.514138817
419,第三,2,389,0.514138817
419,赵子龙,2,389,0.514138817
42,为治中,2,1233,0.162206002
42,只是,2,1233,0.162206002
42,仅次于,2,1233,0.162206002
42,张任,2,1233,0.162206002
42,冒进,2,1233,0.162206002
42,叔父,2,1233,0.162206002
42,设计,2,1233,0.162206002
42,势力,2,1233,0.162206002
42,态度,2,1233,0.162206002
42,齐名,2,1233,0.162206002
42,一得,2,1233,0.162206002
42,相貌,2,1233,0.162206002
42,高俊,2,1233,0.162206002
42,之后,2,1233,0.162206002
42,献计,2,1233,0.162206002
42,变成,2,1233,0.162206002
42,劝阻,2,1233,0.162206002
42,致使,2,1233,0.162206002
42,教练,2,1233,0.162206002
42,萌关,2,1233,0.162206002
42,江山,2,1233,0.162206002
42,借机,2,1233,0.162206002
42,只作,2,1233,0.162206002
42,成功,2,1233,0.162206002
42,加深,2,1233,0.162206002
42,未死,2,1233,0.162206002
42,乱箭,2,1233,0.162206002
42,中计,2,1233,0.162206002
42,容貌,2,1233,0.162206002
42,埋伏,2,1233,0.162206002
42,笑柄,2,1233,0.162206002
42,陈寿,2,1233,0.162206002
42,两人,2,1233,0.162206002
42,胜者,2,1233,0.162206002
42,经学,2,1233,0.162206002
42,同为,2,1233,0.162206002
42,假如,2,1233,0.162206002
42,斩杀,2,1233,0.162206002
42,后来,2,1233,0.162206002
42,傲慢,2,1233,0.162206002
42,归于,2,1233,0.162206002
42,才能,2,1233,0.162206002
42,欣赏,2,1233,0.162206002
42,书信,2,1233,0.162206002
42,名声,2,1233,0.162206002
42,拉拢,2,1233,0.162206002
42,通常,2,1233,0.162206002
42,不予,2,1233,0.162206002
42,军士,2,1233,0.162206002
42,争功,2,1233,0.162206002
42,感觉,2,1233,0.162206002
42,最后,2,1233,0.162206002
42,庞士元,2,1233,0.162206002
42,假设,2,1233,0.162206002
42,有云,2,1233,0.162206002
42,器重,2,1233,0.162206002
42,江东,2,1233,0.162206002
42,思谋,2,1233,0.162206002
42,人流,2,1233,0.162206002
42,吊孝,2,1233,0.162206002
42,结果,2,1233,0.162206002
42,亲信,2,1233,0.162206002
42,别人,2,1233,0.162206002
42,战斗,2,1233,0.162206002
42,曹操,2,1233,0.162206002
42,落凤坡,2,1233,0.162206002
42,仲叔,2,1233,0.162206002
42,射死,2,1233,0.162206002
42,弱者,2,1233,0.162206002
42,最强者,2,1233,0.162206002
42,曹营献,2,1233,0.162206002
42,围攻,2,1233,0.162206002
42,未必,2,1233,0.162206002
42,投靠,2,1233,0.162206002
42,雅好,2,1233,0.162206002
42,连环计,2,1233,0.162206002
42,而且,2,1233,0.162206002
42,他们,2,1233,0.162206002
42,荀彧,2,1233,0.162206002
42,初为,2,1233,0.162206002
42,进军,2,1233,0.162206002
42,方略,2,1233,0.162206002
42,共赞,2,1233,0.162206002
42,流矢,2,1233,0.162206002
42,魏臣,2,1233,0.162206002
42,评曰,2,1233,0.162206002
42,否则,2,1233,0.162206002
42,联盟,2,1233,0.162206002
42,十分,2,1233,0.162206002
42,统其,2,1233,0.162206002
42,责罚,2,1233,0.162206002
42,提到,2,1233,0.162206002
42,水关,2,1233,
42,前去,2,1233,
42,连锁,2,1233,
42,只有,2,1233,
42,时荆,2,1233,
42,缺陷,2,1233,
42,不久,2,1233,
42,这样,2,1233,
42,张飞,2,1233,
42,匹敌,2,1233,
42,东南风,2,1233,
42,避乱,2,1233,
42,发现,2,1233,
42,谋士,2,1233,
42,这话,2,1233,
42,同时,2,1233,
420,或者,2,514,
420,故意,2,514,
420,不同,2,514,
420,空城计,2,514,
420,十年,2,514,
420,考虑一下,2,514,
420,各判,2,514,
420,决定,2,514,
420,那么,2,514,
420,攻下,2,514,
420,当然,2,514,
420,理性,2,514,
420,关在,2,514,
420,抓住,2,514,
420,关羽,2,514,
420,放出去,2,514,
420,市场主体,2,514,
420,撤退,2,514,
420,分别,2,514,
420,屋子里,2,514,
420,这些,2,514,
420,接受,2,514,
420,畅通,2,514,
420,出现,2,514,
420,自己,2,514,
420,最终,2,514,
420,重要,2,514,
420,第二次,2,514,
420,熟悉,2,514,
420,不会,2,514,
420,审讯,2,514,
420,面临,2,514,
420,这个,2,514,
420,重复,2,514,
420,判刑,2,514,
420,过程,2,514,
420,还是,2,514,
421,不过,2,594,
421,情节,2,594,
421,政治,2,594,
421,三人,2,594,
421,姜维,2,594,
421,无数,2,594,
421,大臣,2,594,
421,实在,2,594,
421,孙权,2,594,
421,深沉,2,594,
421,这三人,2,594,
421,周瑜,2,594,
421,赤壁之战,2,594,
421,打下,2,594,
421,乱世,2,594,
421,不能,2,594,
421,袁绍,2,594,
421,还是,2,594,
421,一点,2,594,
421,最后,2,594,
421,出身,2,594,
421,再说,2,594,
421,能够,2,594,
421,主要,2,594,
421,身份,2,594,
421,似乎,2,594,
421,可谓,2,594,
421,成败,2,594,
421,曹操,2,594,
421,历史,2,594,
421,邓艾,2,594,
421,作为,2,594,
421,荆州,2,594,
422,一切,2,230,
422,周瑜,2,230,
422,出山,2,230,
422,帅才,2,230,
422,只是,2,230,
422,每个,2,230,
422,人物,2,230,
422,聪明,2,230,
423,经典,2,90,
423,喜欢,2,90,
423,儿时,2,90,
423,记忆,2,90,
423,小说,2,90,
424,抹黑,2,89,
424,趁早,2,89,
424,名著,2,89,
424,还是,2,89,
424,虽然,2,89,
424,果然,2,89,
424,多少,2,89,
425,因为,2,90,
425,关系,2,90,
425,百战不殆,2,90,
425,周瑜,2,90,
425,一个,2,90,
425,冷笑,2,90,
425,知己,2,90,
425,诸葛瑾,2,90,
426,觉得,2,87,
426,一个,2,87,
426,那些,2,87,
426,什么,2,87,
427,四轮车,2,92,
427,诸葛亮,2,92,
427,总是,2,92,
427,端坐,2,92,
427,为什么,2,92,
428,社会,2,82,
428,太多,2,82,
428,可以,2,82,
429,看法,2,122,
429,仅仅,2,122,
429,其中,2,122,
429,阅读,2,122,
429,是因为,2,122,
429,看过,2,122,
429,读书,2,122,
43,的话,2,548,
43,发展,2,548,
43,从此,2,548,
43,末年,2,548,
43,故事,2,548,
43,罗先生,2,548,
43,忽然,2,548,
43,一下,2,548,
43,大娘,2,548,
43,此何,2,548,
43,继续,2,548,
43,董卓,2,548,
43,现在,2,548,
43,其他,2,548,
43,眼泪,2,548,
43,也罢,2,548,
43,笔下,2,548,
43,不过,2,548,
43,开始,2,548,
43,投宿,2,548,
43,东汉,2,548,
43,所以,2,548,
43,豺狼,2,548,
43,世间,2,548,
43,没有,2,548,
43,正是,2,548,
43,吕布,2,548,
43,人物,2,548,
43,出来,2,548,
43,什么,2,548,
43,刘璋,2,548,
430,尚书令,2,1619,
430,左右,2,1619,
430,表情,2,1619,
430,编剧,2,1619,
430,黄巾贼,2,1619,
430,文化,2,1619,
430,刺史,2,1619,
430,作者,2,1619,
430,什么,2,1619,
430,灵帝,2,1619,
430,关东,2,1619,
430,这样,2,1619,
430,夫妻,2,1619,
430,范晔,2,1619,
430,幸得,2,1619,
430,三公,2,1619,
430,不同,2,1619,
430,2010,2,1619,
430,后人,2,1619,
430,人性,2,1619,
430,董卓之,2,1619,
430,深明大义,2,1619,
430,不忍,2,1619,
430,生命,2,1619,
430,真实,2,1619,
430,已经,2,1619,
430,清风,2,1619,
430,元年,2,1619,
430,政治,2,1619,
430,迁都,2,1619,
430,仰面,2,1619,
430,宗族,2,1619,
430,临难苟免,2,1619,
430,有用,2,1619,
430,奏曰,2,1619,
430,表现,2,1619,
430,美人,2,1619,
430,从事,2,1619,
430,莫不,2,1619,
430,一幕,2,1619,
430,老爷,2,1619,
430,一下,2,1619,
430,第八回,2,1619,
