id2,id,label,term,tf,df,idf,tfidf
16249,60,2,知音,1,0.010752688,3.839452313,3.839452313
16250,60,2,舟头,1,0.010752688,3.839452313,3.839452313
16251,60,2,姊,1,0.010752688,3.839452313,3.839452313
16252,60,2,初见,1,0.021505376,3.433987204,3.433987204
16253,60,2,独立,1,0.021505376,3.433987204,3.433987204
16254,60,2,繁,1,0.021505376,3.433987204,3.433987204
16255,60,2,荆楚,1,0.021505376,3.433987204,3.433987204
16256,60,2,流离,1,0.021505376,3.433987204,3.433987204
16257,60,2,千万,1,0.021505376,3.433987204,3.433987204
16258,60,2,诗书,1,0.021505376,3.433987204,3.433987204
16259,60,2,相随,1,0.021505376,3.433987204,3.433987204
16260,60,2,语文,1,0.021505376,3.433987204,3.433987204
16261,60,2,横行,1,0.032258065,3.146305132,3.146305132
16262,60,2,周郎,1,0.032258065,3.146305132,3.146305132
16263,60,2,自知,1,0.032258065,3.146305132,3.146305132
16264,60,2,公瑾,1,0.043010753,2.923161581,2.923161581
16265,60,2,结,1,0.043010753,2.923161581,2.923161581
16266,60,2,书生,1,0.043010753,2.923161581,2.923161581
16267,60,2,愿,1,0.043010753,2.923161581,2.923161581
16268,60,2,少年,1,0.053763441,2.740840024,2.740840024
16269,60,2,夫,1,0.064516129,2.586689344,2.586689344
16270,60,2,犹,1,0.064516129,2.586689344,2.586689344
16271,60,2,远,1,0.064516129,2.586689344,2.586689344
16272,60,2,节,1,0.075268817,2.453157951,2.453157951
16273,60,2,坐,1,0.11827957,2.047692843,2.047692843
16274,60,2,间,1,0.129032258,1.967650136,1.967650136
16275,60,2,言,1,0.193548387,1.588160514,1.588160514
16276,60,2,如,1,0.23655914,1.397105277,1.397105277
16277,60,2,年,1,0.279569892,1.236762627,1.236762627
16278,60,2,天下,1,0.311827957,1.131402111,1.131402111
16279,60,2,时,1,0.451612903,0.771399377,0.771399377
16280,60,2,于,1,0.451612903,0.771399377,0.771399377
16281,60,2,对,1,0.580645161,0.525266308,0.525266308
16282,60,2,力荐,1,0.612903226,0.472156483,0.472156483
16283,60,2,不,1,0.64516129,0.421725629,0.421725629
16284,60,2,在,1,0.709677419,0.327906874,0.327906874
16285,60,2,之,1,0.720430108,0.313091788,0.313091788
16286,61,2,郭嘉,9,0.064516129,2.586689344,23.2802041
16287,61,2,喊,3,0.021505376,3.433987204,10.30196161
16288,61,2,胜利,3,0.032258065,3.146305132,9.438915396
16289,61,2,孝,3,0.032258065,3.146305132,9.438915396
16290,61,2,颍川,3,0.032258065,3.146305132,9.438915396
16291,61,2,阿瞒,2,0.010752688,3.839452313,7.678904625
16292,61,2,步入,2,0.010752688,3.839452313,7.678904625
16293,61,2,低微,2,0.010752688,3.839452313,7.678904625
16294,61,2,奉孝,2,0.010752688,3.839452313,7.678904625
16295,61,2,奉孝在,2,0.010752688,3.839452313,7.678904625
16296,61,2,口号,2,0.010752688,3.839452313,7.678904625
16297,61,2,袁绍,4,0.150537634,1.824549292,7.298197168
16298,61,2,曹操,11,0.505376344,0.661398482,7.275383305
16299,61,2,出师,2,0.021505376,3.433987204,6.867974409
16300,61,2,官渡,2,0.021505376,3.433987204,6.867974409
16301,61,2,郭奉孝,2,0.021505376,3.433987204,6.867974409
16302,61,2,退兵,2,0.021505376,3.433987204,6.867974409
16303,61,2,献计,2,0.032258065,3.146305132,6.292610264
16304,61,2,战争,2,0.032258065,3.146305132,6.292610264
16305,61,2,谋士,3,0.11827957,2.047692843,6.14307853
16306,61,2,谋划,2,0.043010753,2.923161581,5.846323161
16307,61,2,因素,2,0.043010753,2.923161581,5.846323161
16308,61,2,这才,2,0.043010753,2.923161581,5.846323161
16309,61,2,刘备,5,0.311827957,1.131402111,5.657010557
16310,61,2,北方,2,0.064516129,2.586689344,5.173378688
16311,61,2,处理,2,0.064516129,2.586689344,5.173378688
16312,61,2,矛盾,2,0.064516129,2.586689344,5.173378688
16313,61,2,政治家,2,0.064516129,2.586689344,5.173378688
16314,61,2,官渡之战,2,0.075268817,2.453157951,4.906315903
16315,61,2,哉,2,0.075268817,2.453157951,4.906315903
16316,61,2,的,35,0.860215054,0.138150338,4.835261847
16317,61,2,奉,2,0.086021505,2.335374916,4.670749832
16318,61,2,杀,3,0.225806452,1.44155704,4.324671119
16319,61,2,孔明,2,0.107526882,2.13470422,4.269408441
16320,61,2,怎么,2,0.107526882,2.13470422,4.269408441
16321,61,2,正是,2,0.11827957,2.047692843,4.095385687
16322,61,2,得,5,0.440860215,0.794929875,3.974649374
16323,61,2,知道,3,0.258064516,1.313723668,3.941171005
16324,61,2,看来,2,0.129032258,1.967650136,3.935300271
16325,61,2,可惜,2,0.129032258,1.967650136,3.935300271
16326,61,2,人才,2,0.129032258,1.967650136,3.935300271
16327,61,2,心,2,0.129032258,1.967650136,3.935300271
16328,61,2,这,6,0.516129032,0.640779195,3.84467517
16329,61,2,哀哉,1,0.010752688,3.839452313,3.839452313
16330,61,2,表彰,1,0.010752688,3.839452313,3.839452313
16331,61,2,兵强马壮,1,0.010752688,3.839452313,3.839452313
16332,61,2,不放,1,0.010752688,3.839452313,3.839452313
16333,61,2,不能不,1,0.010752688,3.839452313,3.839452313
16334,61,2,不杀,1,0.010752688,3.839452313,3.839452313
16335,61,2,才行,1,0.010752688,3.839452313,3.839452313
16336,61,2,沉吟,1,0.010752688,3.839452313,3.839452313
16337,61,2,成霸业,1,0.010752688,3.839452313,3.839452313
16338,61,2,出仕,1,0.010752688,3.839452313,3.839452313
16339,61,2,传言,1,0.010752688,3.839452313,3.839452313
16340,61,2,打听,1,0.010752688,3.839452313,3.839452313
16341,61,2,大道,1,0.010752688,3.839452313,3.839452313
16342,61,2,但十胜十败,1,0.010752688,3.839452313,3.839452313
16343,61,2,敌我,1,0.010752688,3.839452313,3.839452313
16344,61,2,栋梁,1,0.010752688,3.839452313,3.839452313
16345,61,2,放虎归山,1,0.010752688,3.839452313,3.839452313
16346,61,2,放炮,1,0.010752688,3.839452313,3.839452313
16347,61,2,封洧,1,0.010752688,3.839452313,3.839452313
16348,61,2,奉孝死,1,0.010752688,3.839452313,3.839452313
16349,61,2,妇人之仁,1,0.010752688,3.839452313,3.839452313
16350,61,2,个算,1,0.010752688,3.839452313,3.839452313
16351,61,2,光靠,1,0.010752688,3.839452313,3.839452313
16352,61,2,憾,1,0.010752688,3.839452313,3.839452313
16353,61,2,憾憾,1,0.010752688,3.839452313,3.839452313
16354,61,2,何来,1,0.010752688,3.839452313,3.839452313
16355,61,2,后背,1,0.010752688,3.839452313,3.839452313
16356,61,2,后患无穷,1,0.010752688,3.839452313,3.839452313
16357,61,2,回来,1,0.010752688,3.839452313,3.839452313
16358,61,2,慧眼识珠,1,0.010752688,3.839452313,3.839452313
16359,61,2,嘉未,1,0.010752688,3.839452313,3.839452313
16360,61,2,接济,1,0.010752688,3.839452313,3.839452313
16361,61,2,决断,1,0.010752688,3.839452313,3.839452313
16362,61,2,考验,1,0.010752688,3.839452313,3.839452313
16363,61,2,络绎不绝,1,0.010752688,3.839452313,3.839452313
16364,61,2,马后,1,0.010752688,3.839452313,3.839452313
16365,61,2,敏锐,1,0.010752688,3.839452313,3.839452313
16366,61,2,谋职,1,0.010752688,3.839452313,3.839452313
16367,61,2,判断力,1,0.010752688,3.839452313,3.839452313
16368,61,2,抛开,1,0.010752688,3.839452313,3.839452313
16369,61,2,拼了命,1,0.010752688,3.839452313,3.839452313
16370,61,2,岂会,1,0.010752688,3.839452313,3.839452313
16371,61,2,岂能,1,0.010752688,3.839452313,3.839452313
16372,61,2,侵犯,1,0.010752688,3.839452313,3.839452313
16373,61,2,青青子衿,1,0.010752688,3.839452313,3.839452313
16374,61,2,倾,1,0.010752688,3.839452313,3.839452313
16375,61,2,屈人,1,0.010752688,3.839452313,3.839452313
16376,61,2,权倾天下,1,0.010752688,3.839452313,3.839452313
16377,61,2,群英,1,0.010752688,3.839452313,3.839452313
16378,61,2,软禁,1,0.010752688,3.839452313,3.839452313
16379,61,2,善人,1,0.010752688,3.839452313,3.839452313
16380,61,2,商讨,1,0.010752688,3.839452313,3.839452313
16381,61,2,上兵伐谋,1,0.010752688,3.839452313,3.839452313
16382,61,2,上下齐心,1,0.010752688,3.839452313,3.839452313
16383,61,2,哨探,1,0.010752688,3.839452313,3.839452313
16384,61,2,身先丧,1,0.010752688,3.839452313,3.839452313
16385,61,2,甚而,1,0.010752688,3.839452313,3.839452313
16386,61,2,胜得,1,0.010752688,3.839452313,3.839452313
16387,61,2,胜在许,1,0.010752688,3.839452313,3.839452313
16388,61,2,十胜十败,1,0.010752688,3.839452313,3.839452313
16389,61,2,时不我待,1,0.010752688,3.839452313,3.839452313
16390,61,2,识货,1,0.010752688,3.839452313,3.839452313
16391,61,2,疏忽,1,0.010752688,3.839452313,3.839452313
16392,61,2,私底下,1,0.010752688,3.839452313,3.839452313
16393,61,2,他计,1,0.010752688,3.839452313,3.839452313
16394,61,2,天赐,1,0.010752688,3.839452313,3.839452313
16395,61,2,调兵遣将,1,0.010752688,3.839452313,3.839452313
16396,61,2,调和,1,0.010752688,3.839452313,3.839452313
16397,61,2,痛君心,1,0.010752688,3.839452313,3.839452313
16398,61,2,魏版,1,0.010752688,3.839452313,3.839452313
16399,61,2,乌桓,1,0.010752688,3.839452313,3.839452313
16400,61,2,无义,1,0.010752688,3.839452313,3.839452313
16401,61,2,袭人,1,0.010752688,3.839452313,3.839452313
16402,61,2,戏志才,1,0.010752688,3.839452313,3.839452313
16403,61,2,小儿,1,0.010752688,3.839452313,3.839452313
16404,61,2,心底,1,0.010752688,3.839452313,3.839452313
16405,61,2,心痛,1,0.010752688,3.839452313,3.839452313
16406,61,2,心为,1,0.010752688,3.839452313,3.839452313
16407,61,2,信服,1,0.010752688,3.839452313,3.839452313
16408,61,2,幸事,1,0.010752688,3.839452313,3.839452313
16409,61,2,言听计从,1,0.010752688,3.839452313,3.839452313
16410,61,2,眼力,1,0.010752688,3.839452313,3.839452313
16411,61,2,要领,1,0.010752688,3.839452313,3.839452313
16412,61,2,一奉,1,0.010752688,3.839452313,3.839452313
16413,61,2,一举成名,1,0.010752688,3.839452313,3.839452313
16414,61,2,一眼看穿,1,0.010752688,3.839452313,3.839452313
16415,61,2,一着,1,0.010752688,3.839452313,3.839452313
16416,61,2,一子,1,0.010752688,3.839452313,3.839452313
16417,61,2,悠悠,1,0.010752688,3.839452313,3.839452313
16418,61,2,有名,1,0.010752688,3.839452313,3.839452313
16419,61,2,袁氏,1,0.010752688,3.839452313,3.839452313
16420,61,2,早殒,1,0.010752688,3.839452313,3.839452313
16421,61,2,翟人,1,0.010752688,3.839452313,3.839452313
16422,61,2,战前,1,0.010752688,3.839452313,3.839452313
16423,61,2,召见,1,0.010752688,3.839452313,3.839452313
16424,61,2,贞侯,1,0.010752688,3.839452313,3.839452313
16425,61,2,职位,1,0.010752688,3.839452313,3.839452313
16426,61,2,主才,1,0.010752688,3.839452313,3.839452313
16427,61,2,助手,1,0.010752688,3.839452313,3.839452313
16428,61,2,座论,1,0.010752688,3.839452313,3.839452313
16429,61,2,但是,3,0.279569892,1.236762627,3.710287881
16430,61,2,啊,2,0.161290323,1.760010771,3.520021542
16431,61,2,得到,2,0.161290323,1.760010771,3.520021542
16432,61,2,跟,2,0.161290323,1.760010771,3.520021542
16433,61,2,不觉,1,0.021505376,3.433987204,3.433987204
16434,61,2,不胜,1,0.021505376,3.433987204,3.433987204
16435,61,2,不战,1,0.021505376,3.433987204,3.433987204
16436,61,2,布阵,1,0.021505376,3.433987204,3.433987204
16437,61,2,大有人在,1,0.021505376,3.433987204,3.433987204
16438,61,2,大战,1,0.021505376,3.433987204,3.433987204
16439,61,2,倒戈,1,0.021505376,3.433987204,3.433987204
16440,61,2,得胜,1,0.021505376,3.433987204,3.433987204
16441,61,2,堵,1,0.021505376,3.433987204,3.433987204
16442,61,2,刚刚,1,0.021505376,3.433987204,3.433987204
16443,61,2,冠,1,0.021505376,3.433987204,3.433987204
16444,61,2,几次,1,0.021505376,3.433987204,3.433987204
16445,61,2,哭,1,0.021505376,3.433987204,3.433987204
16446,61,2,狼狈,1,0.021505376,3.433987204,3.433987204
16447,61,2,老谋深算,1,0.021505376,3.433987204,3.433987204
16448,61,2,了不起,1,0.021505376,3.433987204,3.433987204
16449,61,2,临时,1,0.021505376,3.433987204,3.433987204
16450,61,2,每天,1,0.021505376,3.433987204,3.433987204
16451,61,2,奇兵,1,0.021505376,3.433987204,3.433987204
16452,61,2,奇才,1,0.021505376,3.433987204,3.433987204
16453,61,2,三顾,1,0.021505376,3.433987204,3.433987204
16454,61,2,三国鼎立,1,0.021505376,3.433987204,3.433987204
16455,61,2,尚能,1,0.021505376,3.433987204,3.433987204
16456,61,2,身体,1,0.021505376,3.433987204,3.433987204
16457,61,2,仕途,1,0.021505376,3.433987204,3.433987204
16458,61,2,谥,1,0.021505376,3.433987204,3.433987204
16459,61,2,瞬间,1,0.021505376,3.433987204,3.433987204
16460,61,2,瞬息万变,1,0.021505376,3.433987204,3.433987204
16461,61,2,四世,1,0.021505376,3.433987204,3.433987204
16462,61,2,天下事,1,0.021505376,3.433987204,3.433987204
16463,61,2,痛,1,0.021505376,3.433987204,3.433987204
16464,61,2,途中,1,0.021505376,3.433987204,3.433987204
16465,61,2,为妙,1,0.021505376,3.433987204,3.433987204
16466,61,2,无形,1,0.021505376,3.433987204,3.433987204
16467,61,2,惜,1,0.021505376,3.433987204,3.433987204
16468,61,2,细,1,0.021505376,3.433987204,3.433987204
16469,61,2,下属,1,0.021505376,3.433987204,3.433987204
16470,61,2,阳亭侯,1,0.021505376,3.433987204,3.433987204
16471,61,2,一招,1,0.021505376,3.433987204,3.433987204
16472,61,2,英才,1,0.021505376,3.433987204,3.433987204
16473,61,2,优柔寡断,1,0.021505376,3.433987204,3.433987204
16474,61,2,攸,1,0.021505376,3.433987204,3.433987204
16475,61,2,袁绍处,1,0.021505376,3.433987204,3.433987204
16476,61,2,早逝,1,0.021505376,3.433987204,3.433987204
16477,61,2,早早,1,0.021505376,3.433987204,3.433987204
16478,61,2,重病,1,0.021505376,3.433987204,3.433987204
16479,61,2,最近,1,0.021505376,3.433987204,3.433987204
16480,61,2,既,2,0.172043011,1.699386149,3.398772298
16481,61,2,说,4,0.419354839,0.843720039,3.374880156
16482,61,2,他,6,0.559139785,0.56230758,3.373845478
16483,61,2,这是,2,0.193548387,1.588160514,3.176321028
16484,61,2,霸业,1,0.032258065,3.146305132,3.146305132
16485,61,2,曹军,1,0.032258065,3.146305132,3.146305132
16486,61,2,功名,1,0.032258065,3.146305132,3.146305132
16487,61,2,规划,1,0.032258065,3.146305132,3.146305132
16488,61,2,后裔,1,0.032258065,3.146305132,3.146305132
16489,61,2,激发,1,0.032258065,3.146305132,3.146305132
16490,61,2,祭酒,1,0.032258065,3.146305132,3.146305132
16491,61,2,假如,1,0.032258065,3.146305132,3.146305132
16492,61,2,立马,1,0.032258065,3.146305132,3.146305132
16493,61,2,粮草,1,0.032258065,3.146305132,3.146305132
16494,61,2,没想到,1,0.032258065,3.146305132,3.146305132
16495,61,2,难免,1,0.032258065,3.146305132,3.146305132
16496,61,2,偶然,1,0.032258065,3.146305132,3.146305132
16497,61,2,漂亮,1,0.032258065,3.146305132,3.146305132
16498,61,2,双方,1,0.032258065,3.146305132,3.146305132
16499,61,2,相当于,1,0.032258065,3.146305132,3.146305132
16500,61,2,想想,1,0.032258065,3.146305132,3.146305132
16501,61,2,需,1,0.032258065,3.146305132,3.146305132
16502,61,2,要是,1,0.032258065,3.146305132,3.146305132
16503,61,2,知己,1,0.032258065,3.146305132,3.146305132
16504,61,2,中年,1,0.032258065,3.146305132,3.146305132
16505,61,2,虽,2,0.204301075,1.53686722,3.073734439
16506,61,2,什么,2,0.215053763,1.488077055,2.976154111
16507,61,2,我们,3,0.365591398,0.977251432,2.931754295
16508,61,2,打仗,1,0.043010753,2.923161581,2.923161581
16509,61,2,读到,1,0.043010753,2.923161581,2.923161581
16510,61,2,而亡,1,0.043010753,2.923161581,2.923161581
16511,61,2,公瑾,1,0.043010753,2.923161581,2.923161581
16512,61,2,官职,1,0.043010753,2.923161581,2.923161581
16513,61,2,距离,1,0.043010753,2.923161581,2.923161581
16514,61,2,佩服,1,0.043010753,2.923161581,2.923161581
16515,61,2,其后,1,0.043010753,2.923161581,2.923161581
16516,61,2,三公,1,0.043010753,2.923161581,2.923161581
16517,61,2,杀人,1,0.043010753,2.923161581,2.923161581
16518,61,2,身后,1,0.043010753,2.923161581,2.923161581
16519,61,2,所有人,1,0.043010753,2.923161581,2.923161581
16520,61,2,托孤,1,0.043010753,2.923161581,2.923161581
16521,61,2,嫌,1,0.043010753,2.923161581,2.923161581
16522,61,2,阳,1,0.043010753,2.923161581,2.923161581
16523,61,2,有力,1,0.043010753,2.923161581,2.923161581
16524,61,2,早年,1,0.043010753,2.923161581,2.923161581
16525,61,2,做事,1,0.043010753,2.923161581,2.923161581
16526,61,2,这么,2,0.225806452,1.44155704,2.88311408
16527,61,2,不足以,1,0.053763441,2.740840024,2.740840024
16528,61,2,赤壁之战,1,0.053763441,2.740840024,2.740840024
16529,61,2,行军,1,0.053763441,2.740840024,2.740840024
16530,61,2,假,1,0.053763441,2.740840024,2.740840024
16531,61,2,理由,1,0.053763441,2.740840024,2.740840024
16532,61,2,领导,1,0.053763441,2.740840024,2.740840024
16533,61,2,隆中对,1,0.053763441,2.740840024,2.740840024
16534,61,2,路,1,0.053763441,2.740840024,2.740840024
16535,61,2,他人,1,0.053763441,2.740840024,2.740840024
16536,61,2,想法,1,0.053763441,2.740840024,2.740840024
16537,61,2,信任,1,0.053763441,2.740840024,2.740840024
16538,61,2,一时,1,0.053763441,2.740840024,2.740840024
16539,61,2,这点,1,0.053763441,2.740840024,2.740840024
16540,61,2,总是,1,0.053763441,2.740840024,2.740840024
16541,61,2,那么,2,0.258064516,1.313723668,2.627447337
16542,61,2,最,2,0.258064516,1.313723668,2.627447337
16543,61,2,让,3,0.408602151,0.869037847,2.607113541
16544,61,2,必然,1,0.064516129,2.586689344,2.586689344
16545,61,2,此处,1,0.064516129,2.586689344,2.586689344
16546,61,2,大业,1,0.064516129,2.586689344,2.586689344
16547,61,2,关键,1,0.064516129,2.586689344,2.586689344
16548,61,2,归,1,0.064516129,2.586689344,2.586689344
16549,61,2,军师,1,0.064516129,2.586689344,2.586689344
16550,61,2,平定,1,0.064516129,2.586689344,2.586689344
16551,61,2,算,1,0.064516129,2.586689344,2.586689344
16552,61,2,退,1,0.064516129,2.586689344,2.586689344
16553,61,2,有没有,1,0.064516129,2.586689344,2.586689344
16554,61,2,征,1,0.064516129,2.586689344,2.586689344
16555,61,2,不,6,0.64516129,0.421725629,2.530353774
16556,61,2,就是,2,0.279569892,1.236762627,2.473525254
16557,61,2,年,2,0.279569892,1.236762627,2.473525254
16558,61,2,不行,1,0.075268817,2.453157951,2.453157951
16559,61,2,何等,1,0.075268817,2.453157951,2.453157951
16560,61,2,绝对,1,0.075268817,2.453157951,2.453157951
16561,61,2,手,1,0.075268817,2.453157951,2.453157951
16562,61,2,中原,1,0.075268817,2.453157951,2.453157951
16563,61,2,有,6,0.655913978,0.405465108,2.432790649
16564,61,2,派,1,0.086021505,2.335374916,2.335374916
16565,61,2,跑,1,0.086021505,2.335374916,2.335374916
16566,61,2,无疑,1,0.086021505,2.335374916,2.335374916
16567,61,2,都,4,0.548387097,0.581355775,2.325423098
16568,61,2,不能,2,0.311827957,1.131402111,2.262804223
16569,61,2,名,1,0.096774194,2.2300144,2.2300144
16570,61,2,千里,1,0.096774194,2.2300144,2.2300144
16571,61,2,人生,1,0.096774194,2.2300144,2.2300144
16572,61,2,一位,1,0.096774194,2.2300144,2.2300144
16573,61,2,真正,1,0.096774194,2.2300144,2.2300144
16574,61,2,主,1,0.096774194,2.2300144,2.2300144
16575,61,2,之,7,0.720430108,0.313091788,2.191642516
16576,61,2,大臣,1,0.107526882,2.13470422,2.13470422
16577,61,2,那些,1,0.107526882,2.13470422,2.13470422
16578,61,2,朋友,1,0.107526882,2.13470422,2.13470422
16579,61,2,相信,1,0.107526882,2.13470422,2.13470422
16580,61,2,由于,1,0.107526882,2.13470422,2.13470422
16581,61,2,是,12,0.827956989,0.175890666,2.110687998
16582,61,2,吗,1,0.11827957,2.047692843,2.047692843
16583,61,2,有点,1,0.11827957,2.047692843,2.047692843
16584,61,2,自然,1,0.11827957,2.047692843,2.047692843
16585,61,2,就,4,0.591397849,0.507247802,2.02899121
16586,61,2,要,2,0.35483871,1.006238969,2.012477937
16587,61,2,打,1,0.129032258,1.967650136,1.967650136
16588,61,2,破,1,0.129032258,1.967650136,1.967650136
16589,61,2,事件,1,0.129032258,1.967650136,1.967650136
16590,61,2,岁,1,0.129032258,1.967650136,1.967650136
16591,61,2,荀彧,1,0.129032258,1.967650136,1.967650136
16592,61,2,还,2,0.376344086,0.949080555,1.898161109
16593,61,2,此时,1,0.139784946,1.893542164,1.893542164
16594,61,2,诸葛,1,0.139784946,1.893542164,1.893542164
16595,61,2,没有,3,0.52688172,0.620576488,1.861729463
16596,61,2,对于,1,0.150537634,1.824549292,1.824549292
16597,61,2,分析,1,0.150537634,1.824549292,1.824549292
16598,61,2,开始,1,0.150537634,1.824549292,1.824549292
16599,61,2,却,2,0.397849462,0.895013333,1.790026667
16600,61,2,看到,1,0.161290323,1.760010771,1.760010771
16601,61,2,吕布,1,0.161290323,1.760010771,1.760010771
16602,61,2,难,1,0.161290323,1.760010771,1.760010771
16603,61,2,死后,1,0.161290323,1.760010771,1.760010771
16604,61,2,之间,1,0.161290323,1.760010771,1.760010771
16605,61,2,也,6,0.741935484,0.284104251,1.704625507
16606,61,2,兵,1,0.172043011,1.699386149,1.699386149
16607,61,2,而且,1,0.172043011,1.699386149,1.699386149
16608,61,2,孙策,1,0.172043011,1.699386149,1.699386149
16609,61,2,所谓,1,0.172043011,1.699386149,1.699386149
16610,61,2,原因,1,0.172043011,1.699386149,1.699386149
16611,61,2,为,3,0.559139785,0.56230758,1.686922739
16612,61,2,周瑜,1,0.182795699,1.642227735,1.642227735
16613,61,2,喜欢,1,0.193548387,1.588160514,1.588160514
16614,61,2,因,1,0.193548387,1.588160514,1.588160514
16615,61,2,一个,2,0.451612903,0.771399377,1.542798755
16616,61,2,于,2,0.451612903,0.771399377,1.542798755
16617,61,2,不可,1,0.204301075,1.53686722,1.53686722
16618,61,2,如此,1,0.215053763,1.488077055,1.488077055
16619,61,2,这些,1,0.215053763,1.488077055,1.488077055
16620,61,2,重要,1,0.215053763,1.488077055,1.488077055
16621,61,2,道,1,0.225806452,1.44155704,1.44155704
16622,61,2,其实,1,0.225806452,1.44155704,1.44155704
16623,61,2,人,3,0.612903226,0.472156483,1.416469448
16624,61,2,个,1,0.23655914,1.397105277,1.397105277
16625,61,2,最后,1,0.23655914,1.397105277,1.397105277
16626,61,2,若,1,0.247311828,1.354545663,1.354545663
16627,61,2,孙权,1,0.247311828,1.354545663,1.354545663
16628,61,2,可能,1,0.268817204,1.274502955,1.274502955
16629,61,2,虽然,1,0.279569892,1.236762627,1.236762627
16630,61,2,曰,1,0.279569892,1.236762627,1.236762627
16631,61,2,这个,1,0.279569892,1.236762627,1.236762627
16632,61,2,只,1,0.279569892,1.236762627,1.236762627
16633,61,2,出,1,0.290322581,1.200394983,1.200394983
16634,61,2,给,1,0.290322581,1.200394983,1.200394983
16635,61,2,因为,1,0.290322581,1.200394983,1.200394983
16636,61,2,之后,1,0.290322581,1.200394983,1.200394983
16637,61,2,能,1,0.301075269,1.165303663,1.165303663
16638,61,2,和,2,0.548387097,0.581355775,1.162711549
16639,61,2,去,1,0.311827957,1.131402111,1.131402111
16640,61,2,事,1,0.311827957,1.131402111,1.131402111
16641,61,2,天下,1,0.311827957,1.131402111,1.131402111
16642,61,2,好,1,0.333333333,1.06686359,1.06686359
16643,61,2,对,2,0.580645161,0.525266308,1.050532616
16644,61,2,不是,1,0.344086022,1.036091932,1.036091932
16645,61,2,才,1,0.344086022,1.036091932,1.036091932
16646,61,2,来,1,0.35483871,1.006238969,1.006238969
16647,61,2,一,1,0.35483871,1.006238969,1.006238969
16648,61,2,从,1,0.365591398,0.977251432,0.977251432
16649,61,2,将,1,0.376344086,0.949080555,0.949080555
16650,61,2,历史,1,0.376344086,0.949080555,0.949080555
16651,61,2,推荐,1,0.376344086,0.949080555,0.949080555
16652,61,2,可,1,0.387096774,0.921681581,0.921681581
16653,61,2,了,3,0.752688172,0.269919616,0.809758848
16654,61,2,时,1,0.451612903,0.771399377,0.771399377
16655,61,2,中,1,0.494623656,0.682451891,0.682451891
16656,61,2,自己,1,0.494623656,0.682451891,0.682451891
16657,61,2,上,1,0.505376344,0.661398482,0.661398482
16658,61,2,力荐,1,0.612903226,0.472156483,0.472156483
16659,61,2,而,1,0.666666667,0.389464767,0.389464767
16660,62,2,孙策,131,0.172043011,1.699386149,222.6195855
16661,62,2,袁术,32,0.064516129,2.586689344,82.77405901
16662,62,2,许贡,15,0.010752688,3.839452313,57.59178469
16663,62,2,孙坚,24,0.086021505,2.335374916,56.04899798
16664,62,2,他,98,0.559139785,0.56230758,55.1061428
16665,62,2,刘勋,17,0.032258065,3.146305132,53.48718724
16666,62,2,岱,13,0.010752688,3.839452313,49.91288006
16667,62,2,筰,10,0.010752688,3.839452313,38.39452313
16668,62,2,太守,16,0.096774194,2.2300144,35.6802304
16669,62,2,了,130,0.752688172,0.269919616,35.08955009
16670,62,2,黄祖,9,0.021505376,3.433987204,30.90588484
16671,62,2,陆康,7,0.010752688,3.839452313,26.87616619
16672,62,2,严白虎,7,0.010752688,3.839452313,26.87616619
16673,62,2,的,183,0.860215054,0.138150338,25.28151194
16674,62,2,融,8,0.032258065,3.146305132,25.17044106
16675,62,2,高,13,0.161290323,1.760010771,22.88014002
16676,62,2,江东,9,0.075268817,2.453157951,22.07842156
16677,62,2,周瑜,13,0.182795699,1.642227735,21.34896056
16678,62,2,把,17,0.279569892,1.236762627,21.02496466
16679,62,2,寿春,6,0.021505376,3.433987204,20.60392323
16680,62,2,吴郡,6,0.021505376,3.433987204,20.60392323
16681,62,2,紘,5,0.010752688,3.839452313,19.19726156
16682,62,2,逃到,5,0.010752688,3.839452313,19.19726156
16683,62,2,时候,12,0.204301075,1.53686722,18.44240664
16684,62,2,但,28,0.516129032,0.640779195,17.94181746
16685,62,2,打,9,0.129032258,1.967650136,17.70885122
16686,62,2,便,10,0.161290323,1.760010771,17.60010771
16687,62,2,荆州,8,0.107526882,2.13470422,17.07763376
16688,62,2,袁,6,0.053763441,2.740840024,16.44504014
16689,62,2,很快,5,0.032258065,3.146305132,15.73152566
16690,62,2,粮草,5,0.032258065,3.146305132,15.73152566
16691,62,2,后,17,0.387096774,0.921681581,15.66858687
16692,62,2,被,22,0.483870968,0.703958097,15.48707813
16693,62,2,暗杀,4,0.010752688,3.839452313,15.35780925
16694,62,2,陈瑀,4,0.010752688,3.839452313,15.35780925
16695,62,2,大营,4,0.010752688,3.839452313,15.35780925
16696,62,2,拿下,4,0.010752688,3.839452313,15.35780925
16697,62,2,盛宪,4,0.010752688,3.839452313,15.35780925
16698,62,2,吴景,4,0.010752688,3.839452313,15.35780925
16699,62,2,严舆,4,0.010752688,3.839452313,15.35780925
16700,62,2,就,30,0.591397849,0.507247802,15.21743407
16701,62,2,他们,9,0.182795699,1.642227735,14.78004962
16702,62,2,名士,6,0.075268817,2.453157951,14.71894771
16703,62,2,陶谦,6,0.075268817,2.453157951,14.71894771
16704,62,2,陈登,5,0.043010753,2.923161581,14.6158079
16705,62,2,当时,11,0.268817204,1.274502955,14.01953251
16706,62,2,答应,4,0.021505376,3.433987204,13.73594882
16707,62,2,丹,4,0.021505376,3.433987204,13.73594882
